id,name,description,sku,price,permalink,created_at
107,"23G x 1"" - SOL-M™ Hypodermic Needle | 100 per Box",Sol-M Extra needle sharpness: Minimizes patient discomfort Translucent hubs: Ease of flashback confirmation Special needle lubrication: Improves injection comfort Quantity: 100 Each per Box,SOLM-112310,6.99,https://c6.ca/collections/syringes-blood-draw/products/23g-x-1-sol-m%E2%84%A2-hypodermic-needle-100-per-box,2024-03-18 16:29:11
108,"3mL | 23G x 1"" Syringe & Safety Needle Combo | Box of 50","Sol-M The SOL-CARE™ safety needle allows for single-handed activation of safety feature. The safety mechanism is an integrated part of the needle and provides an audible “click” to indicate safety activation. The needles can be used with any standard luer lock or slip tip syringes. Bevel up needle allows for low angle injections. Once activated, the needle remains securely fastened via a double lock mechanism. Easy to use, easy to handle while wearing gloves One-handed technique for activation of the integrated safety shield via 3 methods: finger; thumb and hand; or hard surface The color-coded safety shield and needle hub provide easy identication of the needle size The bevel up needle allows for positive identication of the bevel position and facilitates low angled injections without interference of the safety cover Both hands remain behind the needle during activation of the safety feature on hard surface An audible click and visible change indicate activation of the safety cover The needle remains securely locked with a double-lock mechanism once activated to provide added security Compatible with both standard luer lock and luer slip tip syringes",SOLM-32310SN,33.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-23g-x-1-syringe-safety-needle-combo-box-of-50,2024-03-18 16:29:11
109,"1mL | 27G x 1/2"" - BD Slip-Tip Tuberculin Syringe with Detachable Needle | 100 per Box",BD Slip-Tip & Detachable Needle Regular bevel & wall needle Improved dosage accuracy Bold & clear scale markings Easy to control & reduce patient risk Quantity: 100 Each per Box,BD-309623,57.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-27g-x-1-2-bd-slip-tip-tuberculin-syringe-with-detachable-needle-100-per-box,2024-03-18 16:29:11
110,"0.3mL | 31G x 5/16"" - BD Ultra-Fine™ Insulin Syringes | 10 per Pack",BD Latex-free & Secure Syringe Polypropylene hub Designed with large dose unit markings Quantity: 10 Each per Pack,BD-320440-10,10.99,https://c6.ca/collections/syringes-blood-draw/products/0-3ml-31g-x-5-16-bd-ultra-fine%E2%84%A2-insulin-syringes-10-per-pack,2024-03-18 16:29:11
111,"10mL | 21G x 1 1/2"" - BD Luer-Lok™ Syringes with PrecisionGlide™ Needles | 100 per Box",BD The 10 mL Luer-Lok™ Syringes with PrecisionGlide™ Needles are latex-free devices that feature a clear barrel with easy-to-read and bold scales. Needle & Syringe Sterile Quantity: 100 Each per Box,BD-309643,75.99,https://c6.ca/collections/syringes-blood-draw/products/10ml-21g-x-1-1-2-bd-luer-lok%E2%84%A2-syringes-with-precisionglide%E2%84%A2-needles-100-per-box,2024-03-18 16:29:11
112,"3mL | 21G x 1 1/2"" - BD Luer-Lok™ Syringes with PrecisionGlide™ Needles | 100 per Box",BD The BD 3 mL Luer-Lok™ Syringes with PrecisionGlide™ Needles are latex-free devices that feature a clear barrel with easy-to-read and bold scales. Needle & Syringe Sterile Quantity: 100 Each per Box,BD-309577,39.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-21g-x-1-1-2-bd-luer-lok%E2%84%A2-syringes-with-precisionglide%E2%84%A2-needles-100-per-box,2024-03-18 16:29:11
113,"25G x 1 1/2"" - BD Eclipse™ Hypodermic Safety Needle Only | Box of 100","BD The BD Eclipse Needle with pivoting needle technology marks an addition to the growing family of BD safety injection products. With the introduction of this single-handed, needle-based safety injection device, BD now offers one technology for both injection and blood collection applications. The BD Eclipse Needle also features BD PrecisionGlide needle technology and a bevel-oriented needle that facilitates low angle injections. Single-handed activation No hard surface required for activation Bevel-oriented needle allows for low-angle injections Needle-based design facilitates standardization and SKU reduction",BD-305767,47.99,https://c6.ca/collections/syringes-blood-draw/products/bd-eclipse%E2%84%A2-hypodermic-safety-needle-only-box-of-100-25g-x-1-1-2-in,2024-03-18 16:29:11
114,Sharps Collector | Yellow | 1.4L,BD Yellow Durable Stable Closable Leak Proof Puncture resistant,BD-300460,9.99,https://c6.ca/collections/syringes-blood-draw/products/sharps-collector-yellow-1-4l,2024-03-18 16:29:11
115,"1mL | 28G x 1/2"" - BD Micro-Fine™ IV Insulin Syringes | Single Unit | 100 per Box",BD Sterile & Single-Use Syringes Thin-Wall Technology Round Hub Design Clear Scale Numbers Wider Units Spacing Quantity: 100 per Box,BD-329420,58.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-28g-x-1-2-bd-micro-fine%E2%84%A2-iv-insulin-syringes-100-per-box,2024-03-18 16:29:11
116,"23G x 3/4"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-305143,12.99,https://c6.ca/collections/syringes-blood-draw/products/23g-x-3-4-precisionglide-needle-100-per-box,2024-03-18 16:29:11
117,Sterile Water | USP | 1000mL,B. Braun Clear Sterile Non-pyrogenic,BB-L8500,12.99,https://c6.ca/collections/syringes-blood-draw/products/sterile-water-usp-1000ml,2024-03-18 16:29:11
118,"3mL | 25G x 5/8"" - Terumo® Syringe and Needle Combination | 100 per Box","terumo Ultra-Clear Barrels Bold, Precise Scale Markings for Accurate Dosing Smooth Plunger Action Latex-Free and Sterile Tamper Evident Peel Packs Quantity: 100 Each per Box",TER-SS03L2516,29.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-25g-x-5-8-terumo%C2%AE-syringe-and-needle-combination-100-per-box,2024-03-18 16:29:11
119,"1mL | 27G x 1/2"" - BD Tuberculin Syringes with SafetyGlide™ Permanently Attached Needles | 100 per Box",BD Bold and Clear Scale Markings Made for easier and more accurate dosage Improved dosage accuracy Features SafetyGlide™ Needles Comes with 1 mL Syringe Capacity Quantity: 100 Each per Box,BD-305945,109.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-27g-x-1-2-bd-tuberculin-syringes-with-safetyglide%E2%84%A2-permanently-attached-needles-100-per-box,2024-03-18 16:29:11
120,"27G x 1 1/4"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-305136,12.99,https://c6.ca/collections/syringes-blood-draw/products/27g-x-1-1-4-precisionglide-needle-100-per-box,2024-03-18 16:29:11
121,"19G x 1 1/2"" - PrecisionGlide Needle | Thin Wall | 100 per Box",BD Needle only Thin-Wall with Large Inner Diameter Single-Use and Sterile Translucent & Color-Coded Polypropylene Hub Promotes Patient Comfort and Clinical Efficiency Quantity: 100 Each per Box,BD-305187,12.99,https://c6.ca/collections/syringes-blood-draw/products/19g-x-1-1-2-precisionglide-needle-thin-wall-100-per-box,2024-03-18 16:29:11
122,10mL - BD PosiFlush™ Externally Sterile (XS) Saline Flush Syringe | Box of 30,BD 0.9% sodium chloride Externally Sterile Plunger stopper and rod Tip cap Preservative free Quantity: 30 Each per Box,BD-306572,79.99,https://c6.ca/collections/syringes-blood-draw/products/10ml-bd-posiflush%E2%84%A2-externally-sterile-xs-saline-flush-syringe-box-of-30,2024-03-18 16:29:11
123,"3mL | 21G x 1"" - BD Luer-Lok™ Syringe with BD Eclipse™ Safety | Thin Wall Needle | 50per Box",BD Latex-Free and sterile device Detachable Eclipse™ Needle Built-in Safety Mechanism One-Handed Activation Lessens injection pain and patient discomfort Quantity: 50 Each per Box,BD-305779,38.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-21g-x-1-bd-luer-lok%E2%84%A2-syringe-with-bd-eclipse%E2%84%A2-safety-thin-wall-needle-50per-box,2024-03-18 16:29:11
124,"3mL | 22G x 1"" - BD Luer-Lok™ Syringe with BD Eclipse™ Safety | Thin Wall Needle | 50per Box",BD Latex-Free and sterile device Detachable Eclipse™ Needle Built-in Safety Mechanism One-Handed Activation Lessens injection pain and patient discomfort Quantity: 50 Each per Box,BD-305788,38.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-22g-x-1-bd-luer-lok%E2%84%A2-syringe-with-bd-eclipse%E2%84%A2-safety-thin-wall-needle-50per-box,2024-03-18 16:29:11
125,"1mL | 28G x 1/2"" - BD Micro-Fine™ IV Insulin Syringes | Single Unit | 10 per Pack",BD Sterile & Single-Use Syringes Thin-Wall Technology Round Hub Design Clear Scale Numbers Wider Units Spacing Quantity: 10 per Pack,BD-329420-10,5.89,https://c6.ca/collections/syringes-blood-draw/products/1ml-28g-x-1-2-bd-micro-fine%E2%84%A2-iv-insulin-syringes-10-per-pack,2024-03-18 16:29:11
126,"Garrot Stretch Vacutainer® Single Use Tourniquet | 1"" x 18"", Orange | Box of 25","BD Concerned about latex sensitivity? The BD Vacutainer Stretch Latex-Free Tourniquet is the ideal product for those looking to eliminate latex from their healthcare environment. Our latex -free tourniquet will not cause an allergic reaction in latex-sensitive patients or employees. The convenient packaging allows for easy one-at-a-time dispensing of tourniquets that facilitates a single-use policy. By adopting the single-use tourniquet, you will reduce the danger of cross-contamination between patients and healthcare workers.®",BD-367209,19.99,https://c6.ca/collections/syringes-blood-draw/products/garrot-stretch-vacutainer%C2%AE-single-use-tourniquet-1-x-18-orange-box-of-25,2024-03-18 16:29:11
127,"1mL | 30G x 1/2"" - SOL-CARE™ Insulin Safety Syringe with Fixed Needle | 100 per Box","Sol-M Integral safety engineered design: Hands and fingers remain behind the needle during injection and activation of safety mechanism Bold, easy to read markings: Enhances accurate dose preparation and verification Locking ring: Needle is secured into barrel of syringe, cannot be re-used Permanently attached needle. Minimize medication waste Quantity: 100 Each per Box",SOLM-100081IM,58.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-30g-x-1-2-sol-care%E2%84%A2-insulin-safety-syringe-with-fixed-needle-100-per-box,2024-03-18 16:29:11
128,20mL - BD Luer Lock Syringe | Box of 48,"BD The BD™ 20cc Syringe with Luer-Lock tip features a clear barrel with bold scale markings, tapered plunger rod for ease of aspiration, positive plunger rod stop, and an added BD Luer-Lok thread for increased secure connection. Syringe only Luer Lok Sterile Single-use Latex-free Specifications Technical information about the product here. Fill Volume (Syringe Scale Markings) 20 mL Box Length (mm) 184 Box Width (mm) 294 Box Height 164 Shelf Pack Quantity (Eaches) 48 Needle Hub Type BD Luer-Lok™ tip Syringe Tip Type BD Luer-Lok™ tip Disposable Disposable, Single-Use Typical Application General Use",BD-302830,73.99,https://c6.ca/collections/syringes-blood-draw/products/luer-lock-syringe-20ml-box-of-48,2024-03-18 16:29:11
129,Xylocaine® Local Anesthetic Injection | 1% Plain w/Preservative,Astra-Zeneca Multi-dose vial,AZ-114-012,17.99,https://c6.ca/collections/syringes-blood-draw/products/xylocaine%C2%AE-local-anesthetic-injection-1-plain-w-preservative-50ml-each,2024-03-18 16:29:11
130,"3mL | 18G x 1 1/2"" - BD Syringe with Blunt Fill Needle & Luer-Lok™ Tip | 100 per Box",BD The BD Syringe with Blunt Fill Needle & Luer-Lok™ Tip is an easy-to-use and lower cost device designed to focus on various ranges of medication preparation needs. Needle & Syringe Sterile Quantity: 100 Each per Box,BD-305060,49.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-18g-x-1-1-2-bd-syringe-with-blunt-fill-needle-luer-lok%E2%84%A2-tip-100-per-box,2024-03-18 16:29:11
131,"3mL | 21G x 1 1/2"" - BD Luer-Lok™ Syringe with BD Eclipse™ Safety | Thin Wall Needle | 50per Box",BD Latex-Free and sterile device Detachable Eclipse™ Needle Built-in Safety Mechanism One-Handed Activation Lessens injection pain and patient discomfort Quantity: 50 Each per Box,BD-305784,38.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-21g-x-1-1-2-bd-luer-lok%E2%84%A2-syringe-with-bd-eclipse%E2%84%A2-safety-thin-wall-needle-50per-box,2024-03-18 16:29:11
132,"3mL | 22G x 1 1/2"" - BD Luer-Lok™ Syringe with BD Eclipse™ Safety | Thin Wall Needle | 50per Box",BD Latex-Free and sterile device Detachable Eclipse™ Needle Built-in Safety Mechanism One-Handed Activation Lessens injection pain and patient discomfort Quantity: 50 Each per Box,BD-305783,38.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-22g-x-1-1-2-bd-luer-lok%E2%84%A2-syringe-with-bd-eclipse%E2%84%A2-safety-thin-wall-needle-50per-box,2024-03-18 16:29:11
133,"23G x 1"" - BD Eclipse™ Hypodermic Safety Needle Only | Box of 100","BD The BD Eclipse Needle with pivoting needle technology marks an addition to the growing family of BD safety injection products. With the introduction of this single-handed, needle-based safety injection device, BD now offers one technology for both injection and blood collection applications. The BD Eclipse Needle also features BD PrecisionGlide needle technology and a bevel-oriented needle that facilitates low angle injections. Single-handed activation No hard surface required for activation Bevel-oriented needle allows for low-angle injections Needle-based design facilitates standardization and SKU reduction",BD-305762,47.99,https://c6.ca/collections/syringes-blood-draw/products/23g-x-1-bd-eclipse%E2%84%A2-hypodermic-safety-needle-only-box-of-100,2024-03-18 16:29:11
134,"16G x 1"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-305197,39.99,https://c6.ca/collections/syringes-blood-draw/products/16g-x-1-precisionglide-needle-100-per-box,2024-03-18 16:29:11
135,Sharps Collector | Yellow | 7.6L,BD Yellow Durable Stable Closable Leak Proof Puncture resistant,BD-300440,14.99,https://c6.ca/collections/syringes-blood-draw/products/sharps-collector-yellow-7-6l,2024-03-18 16:29:11
136,"30G x 1/2"" - BD Eclipse™ Hypodermic Safety Needle Only | Box of 100","BD The BD Eclipse Needle with pivoting needle technology marks an addition to the growing family of BD safety injection products. With the introduction of this single-handed, needle-based safety injection device, BD now offers one technology for both injection and blood collection applications. The BD Eclipse Needle also features BD PrecisionGlide needle technology and a bevel-oriented needle that facilitates low angle injections. Single-handed activation No hard surface required for activation Bevel-oriented needle allows for low-angle injections Needle-based design facilitates standardization and SKU reduction",BD-305757,52.99,https://c6.ca/collections/syringes-blood-draw/products/bd-eclipse%E2%84%A2-hypodermic-safety-needle-only-box-of-100-30g-x-1-2-in,2024-03-18 16:29:11
137,"25G x 7/8"" - PrecisionGlide Needle | 100 per Box","BD Developed to provide strength and durability, PrecisionGlide™ Conventional Hypodermic Needles can be used to meet a variety of situations. Needle only Sterile Quantity: 100 Each per Box Single-use Latex-free",BD-305124,12.99,https://c6.ca/collections/syringes-blood-draw/products/25g-x-7-8-precisionglide-needle-100-per-box,2024-03-18 16:29:11
138,30mL - Terumo Hypodermic Syringes without Needle (Slip Tip) | Box of 25,terumo Integrated plunger stop which helps prevent the plunger from being accidentally pulled out. Syringe only Latex-free Slip tip No needle included Bold scale markings,TER-SS-30S,36.99,https://c6.ca/collections/syringes-blood-draw/products/30ml-terumo-hypodermic-syringes-without-needle-slip-tip-box-of-25,2024-03-18 16:29:11
139,"1mL | 25G x 5/8"" - BD Eclipse™ Luer Lock Syringe + Safety Needle | 50 per Box",BD The BD Eclipse™ needle is a pivoting-shield needle for efficient safety during activation. The needle is bevel oriented to the safety cover to facilitate low-angle injections. Needle & Syringe Sterile Quantity: 50 Each per Box Single-use Latex-free,BD-305780,61.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-25g-x-5-8-bd-eclipse%E2%84%A2-luer-lock-syringe-safety-needle-50-per-box,2024-03-18 16:29:11
140,"21G x 1"" - SOL-M™ Hypodermic Needle | 100 per Box",Sol-M Extra needle sharpness: Minimizes patient discomfort Translucent hubs: Ease of flashback confirmation Special needle lubrication: Improves injection comfort Quantity: 100 Each per Box,SOLM-112110,7.99,https://c6.ca/collections/syringes-blood-draw/products/21g-x-1-sol-m%E2%84%A2-hypodermic-needle-100-per-box,2024-03-18 16:29:11
141,10mL - BD Luer Lock Syringe | Box of 200,"BD Syringe only Luer Lok Sterile Single-use Latex-free Specifications Technical information about the product here. Fill Volume (Syringe Scale Markings) 10 mL Box Length (mm) 273 Box Width (mm) 165 Box Height 349 Shelf Pack Quantity (Eaches) 200 Needle Hub Type BD Luer-Lok™ tip Syringe Tip Type BD Luer-Lok™ tip Disposable Disposable, Single-Use Typical Application General Use",BD-302995,109.99,https://c6.ca/collections/syringes-blood-draw/products/luer-lock-syringe-10ml-box-of-200,2024-03-18 16:29:11
142,5mL - SOL-M™ Syringe | Luer Lock | 100 per Case,"Sol-M SOL-M™ standard syringes are available in a variety of sizes and, when combined with hypodermic needles, provide a comprehensive range of solutions.",SOLM-P180005-CASE,30.99,https://c6.ca/collections/syringes-blood-draw/products/5ml-sol-m%E2%84%A2-syringe-luer-lock-100-per-case,2024-03-18 16:29:11
143,"18G x 1"" - SurGuard®3 Safety Needles | Box of 100",terumo Terumo SurGuard®3 Safety Needles are the sharpest among major brands tested. Sharper needles mean more comfortable injections for patients. 3 modes of activation thumb fi­nger hard surface Separate finger/thumb grips with non-slip surfaces Both hub and needle locks for security post activation Compatible with standard luer slip and luer lock syringes Latex free,TER-SG3-1825,55.99,https://c6.ca/collections/syringes-blood-draw/products/18g-x-1-surguard%C2%AE3-safety-needles-box-of-100,2024-03-18 16:29:11
144,"5mL | 21G x 1 1/2"" - BD Luer-Lok™ Syringes with PrecisionGlide™ Needles | 100 per Box",BD The 5 mL Luer-Lok™ Syringes with PrecisionGlide™ Needles are latex-free devices that feature a clear barrel with easy-to-read and bold scales. Needle & Syringe Sterile Quantity: 100 Each per Box,BD-309633,68.99,https://c6.ca/collections/syringes-blood-draw/products/5ml-21g-x-1-1-2-bd-luer-lok%E2%84%A2-syringes-with-precisionglide%E2%84%A2-needles-100-per-box,2024-03-18 16:29:11
145,"3mL | 25G x 1"" - SurGuard®3 Safety Needles with Syringe | Box of 100","terumo Terumo syringes with needle combine the clear barrel and bold scale markings of our Luer Lock tip syringes with the sharpness of our double-bevel, ultra-thin wall needles. An integrated plunger stop helps prevent the plunger from being accidentally pulled out of the syringe, and contains no components of any natural rubber latex. 3 modes of activation: thumb, finger, or hard surface Separate finger/thumb grips with non-slip surfaces Both hub and needle locks for security post activation Latex free",TER-03L2525,73.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-25g-x-1-surguard%C2%AE3-safety-needles-with-syringe-box-of-100,2024-03-18 16:29:11
146,"5mL | 21G x 1"" - BD Luer-Lok™ Syringes with PrecisionGlide™ Needles | 100 per Box",BD The 5 mL Luer-Lok™ Syringes with PrecisionGlide™ Needles are latex-free devices that feature a clear barrel with easy-to-read and bold scales. Needle & Syringe Sterile Quantity: 100 Each per Box,BD-309632,68.99,https://c6.ca/collections/syringes-blood-draw/products/5ml-21g-x-1-bd-luer-lok%E2%84%A2-syringes-with-precisionglide%E2%84%A2-needles-100-per-box,2024-03-18 16:29:11
147,"0.3mL | 29G x 1/2"" - BD Lo-Dose™ Ultra-Fine™ Insulin Syringes | 200 per Case",BD Sterile & Single-Use Syringes Thin-Wall Technology Round Hub Design Clear Scale Numbers Wider Units Spacing Quantity: 200 per Case,BD-324702,119.99,https://c6.ca/collections/syringes-blood-draw/products/0-3ml-29g-x-1-2-bd-lo-dose%E2%84%A2-ultra-fine%E2%84%A2-insulin-syringes-200-per-case,2024-03-18 16:29:11
148,"3mL | 20G x 1"" - Terumo® Syringe and Needle Combination | 100 per Box","terumo Ultra-Clear Barrels Bold, Precise Scale Markings for Accurate Dosing Smooth Plunger Action Latex-Free and Sterile Tamper Evident Peel Packs Quantity: 100 Each per Box",TER-SS03L2025,28.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-20g-x-1-terumo%C2%AE-syringe-and-needle-combination-100-per-box,2024-03-18 16:29:11
149,"3mL | 21G x 1"" - Terumo® Syringe and Needle Combination | 100 per Box","terumo Ultra-Clear Barrels Bold, Precise Scale Markings for Accurate Dosing Smooth Plunger Action Latex-Free and Sterile Tamper Evident Peel Packs Quantity: 100 Each per Box",TER-SS03L2125,28.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-21g-x-1-terumo%C2%AE-syringe-and-needle-combination-100-per-box,2024-03-18 16:29:11
150,Sterile Water | USP | 250mL,B. Braun Clear Sterile Non-pyrogenic,BB-L8502,12.99,https://c6.ca/collections/syringes-blood-draw/products/sterile-water-usp-250ml,2024-03-18 16:29:11
151,"22G x 1"" - BD Eclipse™ Hypodermic Safety Needle Only | Box of 100","BD The BD Eclipse Needle with pivoting needle technology marks an addition to the growing family of BD safety injection products. With the introduction of this single-handed, needle-based safety injection device, BD now offers one technology for both injection and blood collection applications. The BD Eclipse Needle also features BD PrecisionGlide needle technology and a bevel-oriented needle that facilitates low angle injections. Single-handed activation No hard surface required for activation Bevel-oriented needle allows for low-angle injections Needle-based design facilitates standardization and SKU reduction",BD-305768,52.99,https://c6.ca/collections/syringes-blood-draw/products/22g-x-1-bd-eclipse%E2%84%A2-hypodermic-safety-needle-only-box-of-100,2024-03-18 16:29:11
152,"18G x 1 1/2"" - BD SafetyGlide™ Needle Only | Box of 50",BD SafetyGlide™ Hypodermic Needle Promotes Patient Comfort Activation-Assist™ Technology for Fast & Easy Needletip Shielding Simple Construction for Single-Handed Activation Virtually No Change in Technique Quantity: 50 Each per Box,BD-305918,35.99,https://c6.ca/collections/syringes-blood-draw/products/18g-x-1-1-2-bd-safetyglide%E2%84%A2-needle-only-box-of-50,2024-03-18 16:29:11
153,5mL - BD Slip Tip Syringe | Box of 125,"BD 5mL Slip Tip syringe only, sterile, single use BD™ syringes feature a clear barrel with bold scale markings, tapered plunger rod for ease of aspiration, positive plunger rod stop, and an added BD Slip Tip thread for increased secure connection. Packaging is clearly labeled latex free. Syringe only Slip Tip Sterile Single-use Latex-free Specifications Technical information about the product here. Fill Volume (Syringe Scale Markings) 5 mL Box Length (mm) 349 Box Width (mm) 145 Box Height 201 Shelf Pack Quantity (Eaches) 125 Needle Hub Type Slip Tip Disposable Disposable, Single-Use Typical Application General Use",BD-309647,49.99,https://c6.ca/collections/syringes-blood-draw/products/5ml-bd-slip-tip-syringe-box-of-125,2024-03-18 16:29:11
154,"27G x 5/8"" - BD SafetyGlide™ Needle Only | Box of 50",BD SafetyGlide™ Hypodermic Needle Promotes Patient Comfort Activation-Assist™ Technology for Fast & Easy Needletip Shielding Simple Construction for Single-Handed Activation Virtually No Change in Technique Quantity: 50 Each per Box,BD-305921,35.99,https://c6.ca/collections/syringes-blood-draw/products/27g-x-5-8-bd-safetyglide%E2%84%A2-needle-only-box-of-50,2024-03-18 16:29:11
155,3mL - BD Slip Tip Syringe | Box of 200,"BD Syringe only Slip Tip Sterile Single-use Latex-free Specifications Technical information about the product here. Fill Volume (Syringe Scale Markings) 3 mL Box Length (mm) 300 Box Width (mm) 190 Box Height 173 Shelf Pack Quantity (Eaches) 200 Needle Hub Type Slip Tip Disposable Disposable, Single-Use Typical Application General Use",BD-309656,53.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-bd-slip-tip-syringe-box-of-200,2024-03-18 16:29:11
156,50mL - BD™ Catheter Tip Syringe | Pack of 1 | Individually Sealed Packaging,BD Latex-Free device with a clear barrel Tapered Plunger Rod Inject through tubing like feeding tubes Quantity: 1 Each per Pack,BD-309620,7.99,https://c6.ca/collections/syringes-blood-draw/products/50ml-bd%E2%84%A2-catheter-tip-syringe-box-of-40,2024-03-18 16:29:11
157,5mL - BD PosiFlush™ Heparin Lock Flush Syringe | USP | Box of 30,BD High-Quality and Cost-effective Syringes Eliminate Syringe-Induced Blood Reflux Clear Barrel for Great Visibility Consistent 10-mL barrel diameter Sterile Fluid Pathway Quantity: 30 Each per Box,BD-306424,55.99,https://c6.ca/collections/syringes-blood-draw/products/5ml-bd-posiflush%E2%84%A2-heparin-lock-flush-syringe-usp-box-of-30,2024-03-18 16:29:11
158,10mL - BD Slip Tip Syringe | Box of 200,"BD Syringe only Slip Tip Sterile Single-use Latex-free Specifications Technical information about the product here. Fill Volume (Syringe Scale Markings) 10 mL Box Length (mm) 273 Box Width (mm) 165 Box Height 349 Shelf Pack Quantity (Eaches) 200 Needle Hub Type BD Luer-Lok™ tip Syringe Tip Type BD Luer-Lok™ tip Disposable Disposable, Single-Use Typical Application General Use",BD-303134,119.99,https://c6.ca/collections/syringes-blood-draw/products/10ml-bd-slip-tip-syringe-box-of-200,2024-03-18 16:29:11
159,3mL - BD PosiFlush™ Externally Sterile (XS) Saline Flush Syringe | Box of 30,BD 0.9% sodium chloride Externally Sterile Plunger stopper and rod Tip cap Preservative free Quantity: 30 Each per Box,BD-306570,79.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-bd-posiflush%E2%84%A2-externally-sterile-xs-saline-flush-syringe-box-of-30,2024-03-18 16:29:11
160,5mL - BD PosiFlush™ Externally Sterile (XS) Saline Flush Syringe | Box of 30,BD 0.9% sodium chloride Externally Sterile Plunger stopper and rod Tip cap Preservative free Quantity: 30 Each per Box,BD-306571,79.99,https://c6.ca/collections/syringes-blood-draw/products/5ml-bd-posiflush%E2%84%A2-externally-sterile-xs-saline-flush-syringe-box-of-30,2024-03-18 16:29:11
161,1mL - BD Amber Oral Syringe | Tip Cap | Box of 100,BD Reliable and High-Quality Syringe System Accurate and Easy-to-Read Scale Markings Reduce Risk of Incorrect Medication Doses Syringe with Tip Cap Quantity: 100 Each per Box,BD-305207,47.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-bd-amber-oral-syringe-tip-cap-box-of-100,2024-03-18 16:29:11
162,1mL - BD Clear Barrel Oral Syringe | Tip Cap | Box of 100,BD Reliable and High-Quality Syringe System Accurate and Easy-to-Read Scale Markings Reduce Risk of Incorrect Medication Doses Syringe with Tip Cap Quantity: 100 Each per Box,BD-305217,52.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-bd-clear-barrel-oral-syringe-tip-cap-box-of-100,2024-03-18 16:29:11
163,3mL - BD Amber Oral Syringe | Tip Cap | Box of 100,BD Reliable and High-Quality Syringe System Accurate and Easy-to-Read Scale Markings Reduce Risk of Incorrect Medication Doses Syringe with Tip Cap Quantity: 100 Each per Box,BD-305210,47.99,https://c6.ca/collections/syringes-blood-draw/products/3ml-bd-amber-oral-syringe-tip-cap-box-of-100,2024-03-18 16:29:11
164,"26G x 3/8"" - SOL-M™ Hypodermic Needle | 100 per Box",Sol-M Extra needle sharpness: Minimizes patient discomfort Translucent hubs: Ease of flashback confirmation Special needle lubrication: Improves injection comfort Quantity: 100 Each per Box,SOLM-112638,6.99,https://c6.ca/collections/syringes-blood-draw/products/26g-x-3-8-sol-m%E2%84%A2-hypodermic-needle-100-per-box,2024-03-18 16:29:11
165,10mL - BD Amber Oral Syringe | Tip Cap | Box of 100,BD Reliable and High-Quality Syringe System Accurate and Easy-to-Read Scale Markings Reduce Risk of Incorrect Medication Doses Syringe with Tip Cap Quantity: 100 Each per Box,BD-305209,54.99,https://c6.ca/collections/syringes-blood-draw/products/10ml-bd-amber-oral-syringe-tip-cap-box-of-100,2024-03-18 16:29:11
166,"1mL | 29G x 1/2"" - SOL-CARE™ Insulin Safety Syringe with Fixed Needle | 100 per Box","Sol-M Integral safety engineered design: Hands and fingers remain behind the needle during injection and activation of safety mechanism Bold, easy to read markings: Enhances accurate dose preparation and verification Locking ring: Needle is secured into barrel of syringe, cannot be re-used Permanently attached needle. Minimize medication waste Quantity: 100 Each per Box",SOLM-100017IM,58.99,https://c6.ca/collections/syringes-blood-draw/products/1ml-29g-x-1-2-sol-care%E2%84%A2-insulin-safety-syringe-with-fixed-needle-100-per-box,2024-03-18 16:29:11
